family,m,instance,method,run,generation,evaluations,best_score,best_cut,pop_mean_cut,median_abs_corr,min_abs_corr,two_qubit,non_clifford,seconds,ratio_best,ratio_pop_mean
er4,252,er4_m252_s0,es+pbil,0,190,9510,1.1417900508986543,325.0,325.0,0.1173596689287125,0.00020554675405911997,32,54,51.59635440001148,0.7593457943925234,0.7593457943925234
er4,252,er4_m252_s0,es+pbil,0,195,9760,1.1417900508986543,325.0,325.0,0.1173596689287125,0.00020554675405911997,32,54,52.88775140000507,0.7593457943925234,0.7593457943925234
er4,252,er4_m252_s0,es+pbil,0,200,10010,1.1417900508986543,325.0,325.0,0.1173596689287125,0.00020554675405911997,32,54,54.29278940000222,0.7593457943925234,0.7593457943925234
er4,252,er4_m252_s0,es+pbil,0,205,10260,1.1430668143390301,325.0,325.0,0.1183526901875302,0.00031850203768072445,32,52,55.60641370000667,0.7593457943925234,0.7593457943925234
er4,252,er4_m252_s0,es+pbil,0,210,10510,1.1430668143390301,325.0,325.1,0.1183526901875302,0.00031850203768072445,32,52,57.01623720000498,0.7593457943925234,0.7595794392523365
er4,252,er4_m252_s0,es+pbil,0,215,10760,1.1446587050783499,326.0,325.5,0.11895366976724867,0.0007121879745283768,32,52,58.47378239998943,0.7616822429906542,0.7605140186915887
er4,252,er4_m252_s0,es+pbil,0,220,11010,1.145468492853624,326.0,325.8,0.12191433650789628,0.0006169909023279636,32,52,59.84912319999421,0.7616822429906542,0.7612149532710281
er4,252,er4_m252_s0,es+pbil,0,225,11260,1.1458073985796007,326.0,326.0,0.11937189969568546,0.000545009793071344,32,53,61.14236920000985,0.7616822429906542,0.7616822429906542
er4,252,er4_m252_s0,es+pbil,0,230,11510,1.1458073985796007,326.0,326.0,0.11937189969568546,0.000545009793071344,32,53,62.584250000014435,0.7616822429906542,0.7616822429906542
er4,252,er4_m252_s0,es+pbil,0,235,11760,1.1458073985796007,326.0,326.0,0.11937189969568546,0.000545009793071344,32,53,63.97213060001377,0.7616822429906542,0.7616822429906542
er4,252,er4_m252_s0,es+pbil,0,240,12010,1.1458073985796007,326.0,326.0,0.11937189969568546,0.000545009793071344,32,53,65.32081920001656,0.7616822429906542,0.7616822429906542
er4,252,er4_m252_s0,es+pbil,0,245,12260,1.1458425180832226,326.0,326.0,0.12578887225773683,0.0006169909023279363,32,53,66.67027209998923,0.7616822429906542,0.7616822429906542
er4,252,er4_m252_s0,es+pbil,0,250,12510,1.1458425180832226,326.0,326.0,0.12578887225773683,0.0006169909023279363,32,53,67.92745449999347,0.7616822429906542,0.7616822429906542
er4,252,er4_m252_s0,es+pbil,0,255,12760,1.1460039562706652,326.0,326.0,0.11861665777094924,0.0005998889455637528,32,53,69.25677740000538,0.7616822429906542,0.7616822429906542
er4,252,er4_m252_s0,es+pbil,0,260,13010,1.1460039562706652,326.0,326.0,0.11861665777094924,0.0005998889455637528,32,53,70.58072820000234,0.7616822429906542,0.7616822429906542
er4,252,er4_m252_s0,es+pbil,0,265,13260,1.1460039562706652,326.0,326.0,0.11861665777094924,0.0005998889455637528,32,53,71.94778680001036,0.7616822429906542,0.7616822429906542
er4,252,er4_m252_s0,es+pbil,0,270,13510,1.1460039562706652,326.0,326.0,0.1186166577709491,0.0005998889455637068,32,52,73.2693869000068,0.7616822429906542,0.7616822429906542
er4,252,er4_m252_s0,es+pbil,0,275,13760,1.146872826556521,326.0,326.0,0.12821297445357666,0.0006169909023278785,32,52,74.5481657999917,0.7616822429906542,0.7616822429906542
er4,252,er4_m252_s0,es+pbil,0,280,14010,1.146872826556521,326.0,326.0,0.12821297445357666,0.0006169909023278785,32,52,75.77921490001609,0.7616822429906542,0.7616822429906542
er4,252,er4_m252_s0,es+pbil,0,285,14260,1.146872826556521,326.0,326.0,0.12821297445357666,0.0006169909023278785,32,52,77.10215489999973,0.7616822429906542,0.7616822429906542
er4,252,er4_m252_s0,es+pbil,0,290,14510,1.146872826556521,326.0,326.0,0.12821297445357666,0.0006169909023278785,32,52,78.3109289999993,0.7616822429906542,0.7616822429906542
er4,252,er4_m252_s0,es+pbil,0,295,14760,1.146872826556521,326.0,326.0,0.12821297445357666,0.0006169909023278785,32,52,79.7019389999914,0.7616822429906542,0.7616822429906542
er4,252,er4_m252_s0,es+pbil,0,300,15010,1.146872826556521,326.0,326.0,0.12821297445357666,0.0006169909023278785,32,52,81.09287079999922,0.7616822429906542,0.7616822429906542
er4,252,er4_m252_s0,es+pbil,0,305,15260,1.146872826556521,326.0,326.0,0.12821297445357666,0.0006169909023278785,32,52,82.33808970000246,0.7616822429906542,0.7616822429906542
er4,252,er4_m252_s0,es+pbil,0,310,15510,1.146872826556521,326.0,326.0,0.12821297445357666,0.0006169909023278785,32,52,83.64784330001567,0.7616822429906542,0.7616822429906542
er4,252,er4_m252_s0,es+pbil,0,315,15760,1.146872826556521,326.0,326.0,0.12821297445357666,0.0006169909023278785,32,52,84.8629224000033,0.7616822429906542,0.7616822429906542
er4,252,er4_m252_s0,es+pbil,0,320,16010,1.1468728265565211,326.0,326.0,0.12821297445357668,0.0006169909023279202,32,52,86.3000461999909,0.7616822429906542,0.7616822429906542
er4,252,er4_m252_s0,es+pbil,0,325,16260,1.1468728265565211,326.0,326.0,0.12821297445357668,0.0006169909023279202,32,52,87.55681870001717,0.7616822429906542,0.7616822429906542
er4,252,er4_m252_s0,es+pbil,0,330,16510,1.1477011151366525,326.0,326.0,0.12948312891985775,8.973888904106496e-05,32,52,88.92456569999922,0.7616822429906542,0.7616822429906542
er4,252,er4_m252_s0,es+pbil,0,335,16760,1.1477011151366525,326.0,326.0,0.1294831289198577,8.973888904098884e-05,32,52,90.2404164999898,0.7616822429906542,0.7616822429906542
er4,252,er4_m252_s0,es+pbil,0,340,17010,1.1477011151366525,326.0,326.0,0.1294831289198577,8.973888904098884e-05,32,52,91.41572940000333,0.7616822429906542,0.7616822429906542
er4,252,er4_m252_s0,es+pbil,0,345,17260,1.147976029808483,326.0,326.0,0.129923475756892,8.973888904096315e-05,32,53,92.68178000001353,0.7616822429906542,0.7616822429906542
er4,252,er4_m252_s0,es+pbil,0,350,17510,1.147976029808483,326.0,326.0,0.129923475756892,8.973888904096315e-05,32,53,93.90770440001506,0.7616822429906542,0.7616822429906542
er4,252,er4_m252_s0,es+pbil,0,355,17760,1.147976029808483,326.0,326.0,0.129923475756892,8.973888904096315e-05,32,53,95.24625369999558,0.7616822429906542,0.7616822429906542
er4,252,er4_m252_s0,es+pbil,0,360,18010,1.147976029808483,326.0,326.0,0.129923475756892,8.973888904096315e-05,32,53,96.4541792999953,0.7616822429906542,0.7616822429906542
er4,252,er4_m252_s0,es+pbil,0,365,18260,1.147976029808483,326.0,326.0,0.129923475756892,8.973888904096315e-05,32,53,97.74495849999948,0.7616822429906542,0.7616822429906542
er4,252,er4_m252_s0,es+pbil,0,370,18510,1.147976029808483,326.0,326.0,0.129923475756892,8.973888904096315e-05,32,53,99.12152720001177,0.7616822429906542,0.7616822429906542
er4,252,er4_m252_s0,es+pbil,0,375,18760,1.147976029808483,326.0,326.0,0.129923475756892,8.973888904096315e-05,32,53,100.40275300000212,0.7616822429906542,0.7616822429906542
er4,252,er4_m252_s0,es+pbil,0,380,19010,1.147976029808483,326.0,326.0,0.129923475756892,8.973888904096315e-05,32,53,102.28242460000911,0.7616822429906542,0.7616822429906542
er4,252,er4_m252_s0,es+pbil,0,385,19260,1.147976029808483,326.0,326.0,0.129923475756892,8.973888904096315e-05,32,53,103.57102830000804,0.7616822429906542,0.7616822429906542
er4,252,er4_m252_s0,es+pbil,0,390,19510,1.147976029808483,326.0,326.0,0.129923475756892,8.973888904096315e-05,32,53,104.81095320000895,0.7616822429906542,0.7616822429906542
er4,252,er4_m252_s0,es+pbil,0,395,19760,1.147976029808483,326.0,326.0,0.129923475756892,8.973888904096315e-05,32,53,106.23339330000454,0.7616822429906542,0.7616822429906542
er4,252,er4_m252_s0,es+pbil,0,400,20010,1.147976029808483,326.0,326.0,0.129923475756892,8.973888904096315e-05,32,53,107.67638210000587,0.7616822429906542,0.7616822429906542
er4,252,er4_m252_s0,es+pbil,1,0,10,0.7788723592916005,245.0,251.9,0.024897247431810793,6.729247164983382e-05,32,51,0.04510730001493357,0.572429906542056,0.5885514018691589
er4,252,er4_m252_s0,es+pbil,1,5,260,0.9556916424492843,289.0,283.9,0.04385394097090455,0.0005937594886782846,32,54,1.434367600013502,0.6752336448598131,0.6633177570093457
er4,252,er4_m252_s0,es+pbil,1,10,510,0.9883249884288247,299.0,292.3,0.04048965433704574,0.00015136292223036363,32,53,2.773828700010199,0.6985981308411215,0.6829439252336449
er4,252,er4_m252_s0,es+pbil,1,15,760,1.0091568098115422,304.0,299.9,0.03852215250745274,0.00020407968386308532,32,54,4.126284300000407,0.7102803738317757,0.7007009345794392
er4,252,er4_m252_s0,es+pbil,1,20,1010,1.0105882001987887,306.0,302.7,0.040868811705193395,0.00028590046831416236,32,53,5.348176600004081,0.7149532710280374,0.7072429906542056
er4,252,er4_m252_s0,es+pbil,1,25,1260,1.0171914838253227,306.0,303.4,0.04500590825360272,0.00027264563675448395,32,53,6.750985599996056,0.7149532710280374,0.7088785046728971
er4,252,er4_m252_s0,es+pbil,1,30,1510,1.0171914838253227,306.0,304.9,0.04500590825360272,0.00027264563675448395,32,53,8.110719999996945,0.7149532710280374,0.7123831775700934
er4,252,er4_m252_s0,es+pbil,1,35,1760,1.0201636737641115,306.0,305.8,0.04639717588450033,0.0002859004683141992,32,52,9.431802600010997,0.7149532710280374,0.7144859813084112
er4,252,er4_m252_s0,es+pbil,1,40,2010,1.0201636737641115,306.0,305.9,0.04639717588450033,0.0002859004683141992,32,52,10.66009310001391,0.7149532710280374,0.7147196261682243
er4,252,er4_m252_s0,es+pbil,1,45,2260,1.033206359890173,310.0,307.0,0.04640029188662782,0.0001845281793843999,32,52,12.047078500007046,0.7242990654205608,0.7172897196261683
er4,252,er4_m252_s0,es+pbil,1,50,2510,1.0406811240661857,313.0,309.2,0.04121204545336796,0.00018093673487861665,32,53,13.370489199995063,0.7313084112149533,0.7224299065420561
er4,252,er4_m252_s0,es+pbil,1,55,2760,1.0421011683072436,313.0,311.3,0.04280200431328993,0.00016263406570040653,32,53,14.65018150000833,0.7313084112149533,0.7273364485981308
er4,252,er4_m252_s0,es+pbil,1,60,3010,1.043506047562984,316.0,313.0,0.04070106275631196,2.1925773012792995e-05,32,53,16.01563979999628,0.7383177570093458,0.7313084112149533
er4,252,er4_m252_s0,es+pbil,1,65,3260,1.0653965055833936,321.0,314.9,0.04433148289427297,0.0003099436436757152,32,53,17.340721000015037,0.75,0.7357476635514019
er4,252,er4_m252_s0,es+pbil,1,70,3510,1.0653965055833936,321.0,316.6,0.04433148289427297,0.0003099436436757152,32,53,18.610319800005527,0.75,0.7397196261682244
er4,252,er4_m252_s0,es+pbil,1,75,3760,1.0653965055833936,321.0,317.9,0.04433148289427297,0.0003099436436757152,32,53,19.99785410001641,0.75,0.7427570093457944
er4,252,er4_m252_s0,es+pbil,1,80,4010,1.0653965055833936,321.0,318.8,0.04433148289427297,0.0003099436436757152,32,53,21.158553000015672,0.75,0.7448598130841122
er4,252,er4_m252_s0,es+pbil,1,85,4260,1.0653965055833936,321.0,320.7,0.04433148289427297,0.0003099436436757152,32,53,22.524438699998427,0.75,0.7492990654205607
er4,252,er4_m252_s0,es+pbil,1,90,4510,1.0822430257898352,326.0,321.7,0.0447873905607836,1.4551670301057813e-05,32,53,23.824734099995112,0.7616822429906542,0.7516355140186916
er4,252,er4_m252_s0,es+pbil,1,95,4760,1.0822430257898352,326.0,321.7,0.0447873905607836,1.4551670301057813e-05,32,53,25.194709500006866,0.7616822429906542,0.7516355140186916
er4,252,er4_m252_s0,es+pbil,1,100,5010,1.0822430257898352,326.0,322.1,0.0447873905607836,1.4551670301057813e-05,32,53,26.490035499999067,0.7616822429906542,0.752570093457944
er4,252,er4_m252_s0,es+pbil,1,105,5260,1.0822430257898352,326.0,322.8,0.0447873905607836,1.4551670301057813e-05,32,53,27.764940599998226,0.7616822429906542,0.7542056074766356
er4,252,er4_m252_s0,es+pbil,1,110,5510,1.0822430257898352,326.0,323.9,0.0447873905607836,1.4551670301057813e-05,32,53,28.990883499995107,0.7616822429906542,0.7567757009345794
er4,252,er4_m252_s0,es+pbil,1,115,5760,1.0870550475056684,327.0,325.3,0.04249579214187706,0.00010256507090148671,32,54,30.251152300013928,0.764018691588785,0.7600467289719627
er4,252,er4_m252_s0,es+pbil,1,120,6010,1.0870550475056684,327.0,325.9,0.04249579214187706,0.00010256507090148671,32,54,31.636496799997985,0.764018691588785,0.7614485981308411
er4,252,er4_m252_s0,es+pbil,1,125,6260,1.0870550475056684,327.0,326.0,0.04249579214187706,0.00010256507090148671,32,54,33.067049900011625,0.764018691588785,0.7616822429906542
er4,252,er4_m252_s0,es+pbil,1,130,6510,1.0875084094030594,327.0,326.2,0.04249579214187707,0.00010256507090140518,32,53,34.399568900000304,0.764018691588785,0.7621495327102803
er4,252,er4_m252_s0,es+pbil,1,135,6760,1.0875084094030594,327.0,326.3,0.04249579214187707,0.00010256507090140518,32,53,35.792804500000784,0.764018691588785,0.7623831775700934
er4,252,er4_m252_s0,es+pbil,1,140,7010,1.0875084094030594,327.0,326.8,0.04249579214187707,0.00010256507090140518,32,53,37.15465579999727,0.764018691588785,0.7635514018691589
er4,252,er4_m252_s0,es+pbil,1,145,7260,1.087832595392019,328.0,327.2,0.03789076096805487,0.0003394643525558936,32,54,38.3456814000092,0.7663551401869159,0.7644859813084112
er4,252,er4_m252_s0,es+pbil,1,150,7510,1.087832595392019,328.0,327.2,0.03789076096805487,0.0003394643525558936,32,54,39.74978780001402,0.7663551401869159,0.7644859813084112
er4,252,er4_m252_s0,es+pbil,1,155,7760,1.087832595392019,328.0,327.4,0.03789076096805487,0.0003394643525558936,32,54,41.1076466999948,0.7663551401869159,0.7649532710280373
er4,252,er4_m252_s0,es+pbil,1,160,8010,1.087832595392019,328.0,327.3,0.03789076096805487,0.0003394643525558936,32,54,42.48393680001027,0.7663551401869159,0.7647196261682243
er4,252,er4_m252_s0,es+pbil,1,165,8260,1.087832595392019,328.0,327.6,0.03789076096805487,0.0003394643525558936,32,54,43.818194399995264,0.7663551401869159,0.7654205607476636
er4,252,er4_m252_s0,es+pbil,1,170,8510,1.087832595392019,328.0,327.9,0.03789076096805487,0.0003394643525558936,32,54,45.165260500012664,0.7663551401869159,0.7661214953271027
er4,252,er4_m252_s0,es+pbil,1,175,8760,1.0920285481751781,329.0,328.2,0.042964419778052584,6.175161361258964e-05,32,53,46.486418999993475,0.7686915887850467,0.766822429906542
er4,252,er4_m252_s0,es+pbil,1,180,9010,1.0920285481751781,329.0,328.0,0.042964419778052584,6.175161361258964e-05,32,53,47.75140969999484,0.7686915887850467,0.7663551401869159
er4,252,er4_m252_s0,es+pbil,1,185,9260,1.0930426533503466,328.0,328.0,0.04664045903314995,0.0005333835019839011,32,54,49.07117790001212,0.7663551401869159,0.7663551401869159
er4,252,er4_m252_s0,es+pbil,1,190,9510,1.0930426533503466,328.0,328.0,0.04664045903314995,0.0005333835019839011,32,54,50.56054189999122,0.7663551401869159,0.7663551401869159
er4,252,er4_m252_s0,es+pbil,1,195,9760,1.0930426533503466,328.0,328.4,0.04664045903314995,0.0005333835019839011,32,54,51.85049149999395,0.7663551401869159,0.7672897196261682
er4,252,er4_m252_s0,es+pbil,1,200,10010,1.0930426533503466,328.0,328.6,0.04664045903314995,0.0005333835019839285,32,53,53.312304799997946,0.7663551401869159,0.7677570093457945
er4,252,er4_m252_s0,es+pbil,1,205,10260,1.0930426533503466,328.0,328.4,0.04664045903314995,0.0005333835019839011,32,54,54.521784800017485,0.7663551401869159,0.7672897196261682
er4,252,er4_m252_s0,es+pbil,1,210,10510,1.0930426533503466,328.0,328.1,0.04664045903314997,0.0005333835019839011,32,54,55.807688300003065,0.7663551401869159,0.766588785046729
er4,252,er4_m252_s0,es+pbil,1,215,10760,1.0930426533503466,328.0,328.0,0.04664045903314995,0.0005333835019839011,32,54,57.150628200004576,0.7663551401869159,0.7663551401869159
er4,252,er4_m252_s0,es+pbil,1,220,11010,1.0930426533503466,328.0,328.0,0.04664045903314997,0.0005333835019839011,32,54,58.520003799989354,0.7663551401869159,0.7663551401869159
er4,252,er4_m252_s0,es+pbil,1,225,11260,1.0930426533503466,328.0,328.0,0.04664045903314995,0.0005333835019839011,32,54,59.861034200002905,0.7663551401869159,0.7663551401869159
er4,252,er4_m252_s0,es+pbil,1,230,11510,1.0930426533503466,328.0,328.0,0.04664045903314995,0.0005333835019839011,32,54,61.08627259999048,0.7663551401869159,0.7663551401869159
er4,252,er4_m252_s0,es+pbil,1,235,11760,1.0930426533503466,328.0,328.0,0.04664045903314995,0.0005333835019839011,32,54,62.366706700006034,0.7663551401869159,0.7663551401869159
er4,252,er4_m252_s0,es+pbil,1,240,12010,1.0930426533503466,328.0,328.0,0.04664045903314995,0.0005333835019839285,32,53,63.664978100016015,0.7663551401869159,0.7663551401869159
er4,252,er4_m252_s0,es+pbil,1,245,12260,1.0930426533503466,328.0,328.0,0.04664045903314997,0.0005333835019839011,32,54,65.06129559999681,0.7663551401869159,0.7663551401869159
er4,252,er4_m252_s0,es+pbil,1,250,12510,1.0930426533503466,328.0,328.0,0.04664045903314995,0.0005333835019839011,32,54,66.43072460000985,0.7663551401869159,0.7663551401869159
er4,252,er4_m252_s0,es+pbil,1,255,12760,1.0930426533503466,328.0,328.0,0.04664045903314995,0.0005333835019839011,32,54,67.69987869999022,0.7663551401869159,0.7663551401869159
er4,252,er4_m252_s0,es+pbil,1,260,13010,1.0930426533503466,328.0,328.0,0.04664045903314995,0.0005333835019839285,32,53,69.00074809999205,0.7663551401869159,0.7663551401869159
er4,252,er4_m252_s0,es+pbil,1,265,13260,1.0930426533503466,328.0,328.0,0.04664045903314995,0.0005333835019839011,32,54,70.31169520001276,0.7663551401869159,0.7663551401869159
er4,252,er4_m252_s0,es+pbil,1,270,13510,1.093780348589192,328.0,328.0,0.04980985879205069,0.0005537983680033608,32,54,71.75704600001336,0.7663551401869159,0.7663551401869159
er4,252,er4_m252_s0,es+pbil,1,275,13760,1.093780348589192,328.0,328.0,0.04980985879205069,0.0005537983680033608,32,54,73.0763993000146,0.7663551401869159,0.7663551401869159
er4,252,er4_m252_s0,es+pbil,1,280,14010,1.093780348589192,328.0,328.0,0.04980985879205069,0.0005537983680033608,32,54,74.37293830001727,0.7663551401869159,0.7663551401869159
er4,252,er4_m252_s0,es+pbil,1,285,14260,1.093780348589192,328.0,328.0,0.04980985879205069,0.0005537983680033608,32,54,75.67541970001184,0.7663551401869159,0.7663551401869159
er4,252,er4_m252_s0,es+pbil,1,290,14510,1.093780348589192,328.0,328.0,0.04980985879205069,0.0005537983680033608,32,54,77.07652679999592,0.7663551401869159,0.7663551401869159
er4,252,er4_m252_s0,es+pbil,1,295,14760,1.093780348589192,328.0,328.0,0.04980985879205069,0.0005537983680033608,32,54,78.46021960000508,0.7663551401869159,0.7663551401869159
er4,252,er4_m252_s0,es+pbil,1,300,15010,1.093780348589192,328.0,328.0,0.04980985879205069,0.0005537983680033608,32,54,79.79867610000656,0.7663551401869159,0.7663551401869159
er4,252,er4_m252_s0,es+pbil,1,305,15260,1.093780348589192,328.0,328.0,0.04980985879205062,0.0005537983680033162,32,53,81.09867619999568,0.7663551401869159,0.7663551401869159
er4,252,er4_m252_s0,es+pbil,1,310,15510,1.093780348589192,328.0,328.0,0.04980985879205069,0.0005537983680033608,32,54,82.43175509999855,0.7663551401869159,0.7663551401869159
er4,252,er4_m252_s0,es+pbil,1,315,15760,1.093780348589192,328.0,328.0,0.04980985879205069,0.0005537983680033608,32,54,83.751946400007,0.7663551401869159,0.7663551401869159
er4,252,er4_m252_s0,es+pbil,1,320,16010,1.093780348589192,328.0,328.0,0.04980985879205069,0.0005537983680033608,32,54,85.10663210001076,0.7663551401869159,0.7663551401869159
er4,252,er4_m252_s0,es+pbil,1,325,16260,1.093780348589192,328.0,328.0,0.04980985879205062,0.0005537983680033162,32,53,86.32696800000849,0.7663551401869159,0.7663551401869159
er4,252,er4_m252_s0,es+pbil,1,330,16510,1.0941738538551682,328.0,328.0,0.05142508834510774,0.00017260766666789252,32,54,87.72272630000953,0.7663551401869159,0.7663551401869159
er4,252,er4_m252_s0,es+pbil,1,335,16760,1.0941738538551682,328.0,328.0,0.05142508834510774,0.00017260766666789252,32,54,89.07188580001821,0.7663551401869159,0.7663551401869159
er4,252,er4_m252_s0,es+pbil,1,340,17010,1.0941738538551682,328.0,328.0,0.05142508834510774,0.00017260766666789252,32,54,90.35280090000015,0.7663551401869159,0.7663551401869159
er4,252,er4_m252_s0,es+pbil,1,345,17260,1.0941738538551682,328.0,328.0,0.05142508834510774,0.00017260766666789252,32,54,91.61322729999665,0.7663551401869159,0.7663551401869159
er4,252,er4_m252_s0,es+pbil,1,350,17510,1.0941738538551682,328.0,328.0,0.05142508834510774,0.00017260766666789252,32,54,93.02017510001315,0.7663551401869159,0.7663551401869159
er4,252,er4_m252_s0,es+pbil,1,355,17760,1.0941738538551682,328.0,328.0,0.05142508834510774,0.00017260766666789252,32,54,94.41277180000907,0.7663551401869159,0.7663551401869159
er4,252,er4_m252_s0,es+pbil,1,360,18010,1.0941738538551682,328.0,328.0,0.0514250883451077,0.00017260766666785408,32,54,95.76017300001695,0.7663551401869159,0.7663551401869159
er4,252,er4_m252_s0,es+pbil,1,365,18260,1.0941738538551682,328.0,328.0,0.05142508834510774,0.00017260766666789252,32,54,97.29036690000794,0.7663551401869159,0.7663551401869159
er4,252,er4_m252_s0,es+pbil,1,370,18510,1.0941738538551682,328.0,328.0,0.05142508834510774,0.00017260766666789252,32,54,98.6077082999982,0.7663551401869159,0.7663551401869159
er4,252,er4_m252_s0,es+pbil,1,375,18760,1.0941738538551682,328.0,328.0,0.05142508834510774,0.00017260766666789252,32,54,99.98180420001154,0.7663551401869159,0.7663551401869159
er4,252,er4_m252_s0,es+pbil,1,380,19010,1.0941738538551682,328.0,328.0,0.05142508834510774,0.00017260766666789252,32,54,101.35104100001627,0.7663551401869159,0.7663551401869159
er4,252,er4_m252_s0,es+pbil,1,385,19260,1.0941738538551682,328.0,328.0,0.05142508834510774,0.00017260766666789252,32,54,103.11286220001057,0.7663551401869159,0.7663551401869159
er4,252,er4_m252_s0,es+pbil,1,390,19510,1.0941738538551682,328.0,328.0,0.0514250883451077,0.00017260766666785408,32,54,104.40887859999202,0.7663551401869159,0.7663551401869159
er4,252,er4_m252_s0,es+pbil,1,395,19760,1.0941738538551682,328.0,328.0,0.05142508834510774,0.00017260766666789252,32,54,105.70586680000997,0.7663551401869159,0.7663551401869159
er4,252,er4_m252_s0,es+pbil,1,400,20010,1.0941738538551682,328.0,328.0,0.0514250883451077,0.00017260766666785408,32,54,106.9318745000055,0.7663551401869159,0.7663551401869159
er4,252,er4_m252_s0,es+gpt,0,0,10,0.7778805985032988,247.0,254.1,0.02096537386545469,1.3010426069826053e-18,32,48,0.04922819999046624,0.5771028037383178,0.5936915887850467
er4,252,er4_m252_s0,es+gpt,0,5,260,0.9229889436434302,285.0,280.6,0.025861943209217524,5.1582753328657804e-05,32,55,14.150875799998175,0.6658878504672897,0.6556074766355141
er4,252,er4_m252_s0,es+gpt,0,10,510,0.9368599417760364,291.0,284.9,0.007578596705841742,6.396792817664476e-18,32,49,28.776000399986515,0.6799065420560748,0.6656542056074766
er4,252,er4_m252_s0,es+gpt,0,15,760,0.9716467754537053,293.0,292.6,0.05259204158728896,0.0005115447403666032,32,59,43.23379299999215,0.6845794392523364,0.6836448598130842
er4,252,er4_m252_s0,es+gpt,0,20,1010,1.0183240823553836,310.0,305.8,0.04140411916077439,0.0004467989630273046,32,58,57.649703100003535,0.7242990654205608,0.7144859813084112
er4,252,er4_m252_s0,es+gpt,0,25,1260,1.018368963538065,309.0,309.2,0.04517172478701501,0.00013593227741881314,32,57,72.2753085999866,0.7219626168224299,0.7224299065420561
er4,252,er4_m252_s0,es+gpt,0,30,1510,1.0390642527315417,316.0,311.6,0.043698448107063706,0.0005456401969640597,32,58,86.96638570001232,0.7383177570093458,0.7280373831775702
er4,252,er4_m252_s0,es+gpt,0,35,1760,1.0390642527315417,316.0,313.8,0.043698448107063706,0.0005456401969640597,32,58,101.76494490000186,0.7383177570093458,0.733177570093458
er4,252,er4_m252_s0,es+gpt,0,40,2010,1.040617417947564,316.0,315.1,0.04622791658947899,0.0003029853090846335,32,58,116.45687059999909,0.7383177570093458,0.736214953271028
er4,252,er4_m252_s0,es+gpt,0,45,2260,1.0443413736922353,315.0,315.1,0.04767410012668932,0.0005456401969640562,32,58,130.98966739999014,0.735981308411215,0.736214953271028
er4,252,er4_m252_s0,es+gpt,0,50,2510,1.0443413736922353,315.0,315.0,0.04767410012668932,0.0005456401969640562,32,58,145.48786170000676,0.735981308411215,0.735981308411215
er4,252,er4_m252_s0,es+gpt,0,55,2760,1.0443413736922353,315.0,314.9,0.04767410012668931,0.000545640196964018,32,58,159.9595597999869,0.735981308411215,0.7357476635514019
er4,252,er4_m252_s0,es+gpt,0,60,3010,1.0564399584285578,318.0,314.4,0.04392469208868756,0.00032722254188218404,32,58,174.30354890000308,0.7429906542056075,0.7345794392523364
er4,252,er4_m252_s0,es+gpt,0,65,3260,1.0564399584285578,318.0,314.4,0.04392469208868756,0.00032722254188218404,32,58,188.79986229998758,0.7429906542056075,0.7345794392523364
er4,252,er4_m252_s0,es+gpt,0,70,3510,1.059400629195626,315.0,315.2,0.058145997663066704,0.0003779160998186973,32,59,203.2632341000135,0.735981308411215,0.7364485981308411
er4,252,er4_m252_s0,es+gpt,0,75,3760,1.059400629195626,315.0,316.1,0.058145997663066704,0.0003779160998186973,32,59,217.61560449999524,0.735981308411215,0.7385514018691589
er4,252,er4_m252_s0,es+gpt,0,80,4010,1.0623866884332553,317.0,315.3,0.0651825623594604,3.698703962079497e-06,32,59,231.97782840000582,0.7406542056074766,0.7366822429906542
er4,252,er4_m252_s0,es+gpt,0,85,4260,1.064625856713664,318.0,317.2,0.05559304696114753,0.0007370852256715782,32,59,246.2682613999932,0.7429906542056075,0.7411214953271028
er4,252,er4_m252_s0,es+gpt,0,90,4510,1.065378823358378,319.0,317.8,0.03637969439874181,1.799248864552301e-05,32,60,260.90828400000464,0.7453271028037384,0.7425233644859813
er4,252,er4_m252_s0,es+gpt,0,95,4760,1.065378823358378,319.0,318.2,0.03637969439874181,1.799248864552301e-05,32,60,275.361003900005,0.7453271028037384,0.7434579439252336
er4,252,er4_m252_s0,es+gpt,0,100,5010,1.0779587741811691,320.0,318.5,0.05850102949575292,0.00021928546981564564,32,59,289.7134640000004,0.7476635514018691,0.7441588785046729
er4,252,er4_m252_s0,es+gpt,0,105,5260,1.0779587741811691,320.0,318.7,0.05850102949575292,0.00021928546981564564,32,59,304.04356270001153,0.7476635514018691,0.7446261682242991
er4,252,er4_m252_s0,es+gpt,0,110,5510,1.0779587741811691,320.0,318.3,0.05850102949575292,0.00021928546981564564,32,59,318.6889911000035,0.7476635514018691,0.7436915887850467
er4,252,er4_m252_s0,es+gpt,0,115,5760,1.0779587741811691,320.0,320.0,0.05850102949575292,0.00021928546981564564,32,59,333.2295366000035,0.7476635514018691,0.7476635514018691
er4,252,er4_m252_s0,es+gpt,0,120,6010,1.0799006035507142,320.0,320.0,0.058037889603151406,0.0001644563647706424,32,59,347.4717093000072,0.7476635514018691,0.7476635514018691
er4,252,er4_m252_s0,es+gpt,0,125,6260,1.0799006035507142,320.0,320.0,0.058037889603151406,0.0001644563647706424,32,59,362.10659690000466,0.7476635514018691,0.7476635514018691
