family,m,instance,method,run,generation,evaluations,best_score,best_cut,pop_mean_cut,median_abs_corr,min_abs_corr,two_qubit,non_clifford,scorer_loss,seconds,ratio_best,ratio_pop_mean
reg3,60,reg3_m60_s1,es+pretrained,1,175,8760,1.3939815235579056,75.0,74.2,0.10844904531593098,0.0015405158221245196,20,35,0.005214018281549215,174.90300109999953,0.9259259259259259,0.9160493827160494
reg3,60,reg3_m60_s1,es+pretrained,1,180,9010,1.3939815235579056,75.0,74.4,0.10844904531593103,0.0015405158221246558,20,35,0.008564120158553123,180.8099963000277,0.9259259259259259,0.9185185185185186
reg3,60,reg3_m60_s1,es+pretrained,1,185,9260,1.3939815235579056,75.0,74.5,0.10844904531593111,0.0015405158221246402,20,35,0.008386309258639812,184.22331720002694,0.9259259259259259,0.9197530864197531
reg3,60,reg3_m60_s1,es+pretrained,1,190,9510,1.3960712439700187,75.0,75.0,0.09486921688837158,0.0001472898684193205,20,35,0.007149304263293743,190.11483500001486,0.9259259259259259,0.9259259259259259
reg3,60,reg3_m60_s1,es+pretrained,1,195,9760,1.396071243970019,75.0,75.0,0.09486921688837162,0.00014728986841954167,20,35,0.007402208633720875,196.28305070003262,0.9259259259259259,0.9259259259259259
reg3,60,reg3_m60_s1,es+pretrained,1,200,10010,1.396071243970019,75.0,75.0,0.09486921688837162,0.00014728986841954167,20,35,0.007736122235655785,199.69729520002147,0.9259259259259259,0.9259259259259259
reg3,60,reg3_m60_s1,es+pretrained,1,205,10260,1.396071243970019,75.0,75.0,0.09486921688837155,0.00014728986841955165,20,34,0.005383830517530441,205.58876190002775,0.9259259259259259,0.9259259259259259
reg3,60,reg3_m60_s1,es+pretrained,1,210,10510,1.396071243970019,75.0,75.0,0.09486921688837163,0.00014728986841947792,20,35,0.009473655372858047,211.41423019999638,0.9259259259259259,0.9259259259259259
reg3,60,reg3_m60_s1,es+pretrained,1,215,10760,1.3996425128481902,75.0,75.0,0.10547455744177302,0.00014728986841959025,20,34,0.007649413775652647,214.86273779999465,0.9259259259259259,0.9259259259259259
reg3,60,reg3_m60_s1,es+pretrained,1,220,11010,1.3996425128481902,75.0,75.0,0.10547455744177296,0.00014728986841955772,20,34,0.0056561254896223545,220.76800770004047,0.9259259259259259,0.9259259259259259
reg3,60,reg3_m60_s1,es+pretrained,1,225,11260,1.3996425128481902,75.0,75.0,0.10547455744177296,0.00014728986841955772,20,34,0.006327254697680473,226.6550278000068,0.9259259259259259,0.9259259259259259
reg3,60,reg3_m60_s1,es+pretrained,1,230,11510,1.3996425128481902,75.0,75.0,0.10547455744177296,0.00014728986841955772,20,34,0.005865259096026421,230.05927620001603,0.9259259259259259,0.9259259259259259
reg3,60,reg3_m60_s1,es+pretrained,1,235,11760,1.3996425128481902,75.0,75.0,0.10547455744177281,0.00014728986841938902,20,35,0.006506643258035183,236.34664480003994,0.9259259259259259,0.9259259259259259
reg3,60,reg3_m60_s1,es+pretrained,1,240,12010,1.4003155114316854,75.0,75.0,0.10474323723671064,0.0008422391471602977,20,36,0.0057957055978477,242.66271310002776,0.9259259259259259,0.9259259259259259
reg3,60,reg3_m60_s1,es+pretrained,1,245,12260,1.4003155114316854,75.0,75.0,0.10474323723671065,0.0008422391471604651,20,36,0.007345552556216717,246.3659156000358,0.9259259259259259,0.9259259259259259
reg3,60,reg3_m60_s1,es+pretrained,1,250,12510,1.4003155114316854,75.0,75.0,0.10474323723671071,0.0008422391471604425,20,36,0.006235976237803698,252.52158900001086,0.9259259259259259,0.9259259259259259
reg3,60,reg3_m60_s1,es+pretrained,1,255,12760,1.4018601706002451,75.0,75.0,0.1165071581696574,0.0008422391471605544,20,36,0.005456429906189442,258.5521784000448,0.9259259259259259,0.9259259259259259
reg3,60,reg3_m60_s1,es+pretrained,1,260,13010,1.4018601706002451,75.0,75.0,0.1165071581696574,0.0008422391471605544,20,36,0.005190578289330006,262.00908510002773,0.9259259259259259,0.9259259259259259
reg3,60,reg3_m60_s1,es+pretrained,1,265,13260,1.4018601706002451,75.0,75.0,0.1165071581696574,0.0008422391471605544,20,36,0.006329432129859924,268.32815460005077,0.9259259259259259,0.9259259259259259
reg3,60,reg3_m60_s1,es+pretrained,1,270,13510,1.4018601706002451,75.0,75.0,0.11650715816965745,0.0008422391471603922,20,36,0.005226516164839268,274.66847220005,0.9259259259259259,0.9259259259259259
reg3,60,reg3_m60_s1,es+pretrained,1,275,13760,1.4018601706002451,75.0,75.0,0.1165071581696574,0.0008422391471605544,20,36,0.006824682932347059,278.31925130001036,0.9259259259259259,0.9259259259259259
reg3,60,reg3_m60_s1,es+pretrained,1,280,14010,1.4028830756249784,75.0,75.0,0.10880157501072932,0.00261970384580594,20,35,0.005367387551814318,284.71900520002237,0.9259259259259259,0.9259259259259259
reg3,60,reg3_m60_s1,es+pretrained,1,285,14260,1.4028830756249784,75.0,75.0,0.10880157501072932,0.00261970384580594,20,35,0.005689706653356552,291.18567430000985,0.9259259259259259,0.9259259259259259
reg3,60,reg3_m60_s1,es+pretrained,1,290,14510,1.4028830756249784,75.0,75.0,0.10880157501072932,0.00261970384580594,20,35,0.005451771896332502,294.86815220001154,0.9259259259259259,0.9259259259259259
reg3,60,reg3_m60_s1,es+pretrained,1,295,14760,1.4028830756249784,75.0,75.0,0.10880157501072932,0.00261970384580594,20,35,0.005050056613981724,301.2069440000341,0.9259259259259259,0.9259259259259259
reg3,60,reg3_m60_s1,es+pretrained,1,300,15010,1.4028830756249786,75.0,75.0,0.10880157501072929,0.0026197038458061206,20,35,0.005170897580683231,307.57966720004333,0.9259259259259259,0.9259259259259259
reg3,60,reg3_m60_s1,es+pretrained,1,305,15260,1.4130019343763252,75.0,75.0,0.11230044500054187,0.0007684188570429174,20,36,0.004397999495267868,311.27950040000724,0.9259259259259259,0.9259259259259259
reg3,60,reg3_m60_s1,es+pretrained,1,310,15510,1.4130019343763252,75.0,75.0,0.11230044500054187,0.0007684188570429174,20,36,0.003945985808968544,317.68263580003986,0.9259259259259259,0.9259259259259259
reg3,60,reg3_m60_s1,es+pretrained,1,315,15760,1.4130019343763252,75.0,75.0,0.11230044500054187,0.0007684188570429174,20,36,0.005367671139538288,324.09550970001146,0.9259259259259259,0.9259259259259259
reg3,60,reg3_m60_s1,es+pretrained,1,320,16010,1.4130019343763252,75.0,75.0,0.11230044500054187,0.0007684188570429174,20,36,0.004027939401566982,327.74324760003947,0.9259259259259259,0.9259259259259259
reg3,60,reg3_m60_s1,es+pretrained,1,325,16260,1.4130019343763252,75.0,75.0,0.11230044500054187,0.0007684188570429174,20,36,0.005057461094111204,334.13982030004263,0.9259259259259259,0.9259259259259259
reg3,60,reg3_m60_s1,es+pretrained,1,330,16510,1.4130019343763252,75.0,75.0,0.11230044500054187,0.0007684188570429174,20,36,0.005540523678064346,340.51190520002274,0.9259259259259259,0.9259259259259259
reg3,60,reg3_m60_s1,es+pretrained,1,335,16760,1.4130019343763252,75.0,75.0,0.11230044500054187,0.0007684188570429174,20,36,0.004015179816633463,344.2004852000391,0.9259259259259259,0.9259259259259259
reg3,60,reg3_m60_s1,es+pretrained,1,340,17010,1.4130019343763252,75.0,75.0,0.11230044500054191,0.0007684188570427977,20,35,0.003911995328962803,350.530810700031,0.9259259259259259,0.9259259259259259
reg3,60,reg3_m60_s1,es+pretrained,1,345,17260,1.4130019343763252,75.0,75.0,0.11230044500054187,0.0007684188570429174,20,36,0.005935033317655325,356.8403964000172,0.9259259259259259,0.9259259259259259
reg3,60,reg3_m60_s1,es+pretrained,1,350,17510,1.4130019343763252,75.0,75.0,0.11230044500054191,0.0007684188570427977,20,35,0.004006481263786554,360.48964100005105,0.9259259259259259,0.9259259259259259
reg3,60,reg3_m60_s1,es+pretrained,1,355,17760,1.414020274393458,75.0,75.0,0.12226237113480941,0.0007363813545477743,20,36,0.004486028105020523,366.90846790000796,0.9259259259259259,0.9259259259259259
reg3,60,reg3_m60_s1,es+pretrained,1,360,18010,1.414020274393458,75.0,75.0,0.12226237113480941,0.0007363813545477743,20,36,0.005892983637750149,373.1823500000173,0.9259259259259259,0.9259259259259259
reg3,60,reg3_m60_s1,es+pretrained,1,365,18260,1.414020274393458,75.0,75.0,0.12226237113480941,0.0007363813545477743,20,36,0.005430787801742554,376.8848706000135,0.9259259259259259,0.9259259259259259
reg3,60,reg3_m60_s1,es+pretrained,1,370,18510,1.414020274393458,75.0,75.0,0.12226237113480941,0.0007363813545477743,20,36,0.005265292711555958,383.25894710002467,0.9259259259259259,0.9259259259259259
reg3,60,reg3_m60_s1,es+pretrained,1,375,18760,1.414020274393458,75.0,75.0,0.12226237113480941,0.0007363813545477743,20,36,0.0048243398778140545,389.2231326000183,0.9259259259259259,0.9259259259259259
reg3,60,reg3_m60_s1,es+pretrained,1,380,19010,1.414020274393458,75.0,75.0,0.12226237113480941,0.0007363813545477743,20,36,0.0045738667249679565,392.59142000001157,0.9259259259259259,0.9259259259259259
reg3,60,reg3_m60_s1,es+pretrained,1,385,19260,1.414020274393458,75.0,75.0,0.12226237113480941,0.0007363813545477743,20,36,0.004819256253540516,398.39927490003174,0.9259259259259259,0.9259259259259259
reg3,60,reg3_m60_s1,es+pretrained,1,390,19510,1.414020274393458,75.0,75.0,0.12226237113480941,0.0007363813545477743,20,36,0.004156040959060192,404.4723225000198,0.9259259259259259,0.9259259259259259
reg3,60,reg3_m60_s1,es+pretrained,1,395,19760,1.414020274393458,75.0,75.0,0.12226237113480941,0.0007363813545477743,20,36,0.005317409057170153,407.98131750000175,0.9259259259259259,0.9259259259259259
reg3,60,reg3_m60_s1,es+pretrained,1,400,20010,1.414020274393458,75.0,75.0,0.12226237113480941,0.0007363813545477743,20,36,0.004136001691222191,413.8949734000489,0.9259259259259259,0.9259259259259259
reg3,60,reg3_m60_s1,es+pretrained,2,0,10,0.6329530361121426,40.0,44.6,0.04581983327067264,0.0005821446788837163,20,39,,0.0336830000160262,0.49382716049382713,0.5506172839506173
reg3,60,reg3_m60_s1,es+pretrained,2,5,260,1.087088136525989,61.0,59.4,0.06221458687468013,0.001705917401543286,20,32,0.010773115791380405,3.731746800011024,0.7530864197530864,0.7333333333333333
reg3,60,reg3_m60_s1,es+pretrained,2,10,510,1.1210818703982266,63.0,62.1,0.06524035700189829,0.0001400888081674219,20,33,0.010401342995464802,10.06646699999692,0.7777777777777778,0.7666666666666667
reg3,60,reg3_m60_s1,es+pretrained,2,15,760,1.1356439753283467,63.0,62.9,0.07278490855021644,0.0005938531635655969,20,32,0.011651587672531605,16.503324799996335,0.7777777777777778,0.7765432098765432
reg3,60,reg3_m60_s1,es+pretrained,2,20,1010,1.1393431861337173,64.0,63.2,0.07290033366010655,0.0019970813904994986,20,31,0.011917282827198505,20.140042999992147,0.7901234567901234,0.780246913580247
reg3,60,reg3_m60_s1,es+pretrained,2,25,1260,1.140932340323392,64.0,63.4,0.06689889799370137,0.0037817298035114355,20,31,0.01140672992914915,26.541643299977295,0.7901234567901234,0.782716049382716
reg3,60,reg3_m60_s1,es+pretrained,2,30,1510,1.142582710481838,64.0,63.9,0.06905600857715116,0.0008441835342135849,20,31,0.012759018689393997,32.96561610000208,0.7901234567901234,0.7888888888888889
reg3,60,reg3_m60_s1,es+pretrained,2,35,1760,1.1509123790994764,65.0,63.8,0.06246149439418744,0.00245025295444537,20,32,0.007189840078353882,36.59641930001089,0.8024691358024691,0.7876543209876543
reg3,60,reg3_m60_s1,es+pretrained,2,40,2010,1.1509123790994764,65.0,64.7,0.06246149439418742,0.0024502529544453075,20,33,0.009525412693619728,43.137398799997754,0.8024691358024691,0.7987654320987655
reg3,60,reg3_m60_s1,es+pretrained,2,45,2260,1.1509123790994764,65.0,65.0,0.06246149439418744,0.00245025295444537,20,32,0.008725229650735855,49.490311399975326,0.8024691358024691,0.8024691358024691
reg3,60,reg3_m60_s1,es+pretrained,2,50,2510,1.1509123790994764,65.0,65.0,0.06246149439418746,0.0024502529544452034,20,32,0.006626708433032036,53.15114239999093,0.8024691358024691,0.8024691358024691
reg3,60,reg3_m60_s1,es+pretrained,2,55,2760,1.1509123790994764,65.0,65.0,0.06246149439418732,0.002450252954445252,20,33,0.006369432434439659,59.494184600014705,0.8024691358024691,0.8024691358024691
reg3,60,reg3_m60_s1,es+pretrained,2,60,3010,1.1509123790994766,65.0,65.0,0.0624614943941875,0.0024502529544451618,20,30,0.006594747304916382,65.9492101999931,0.8024691358024691,0.8024691358024691
reg3,60,reg3_m60_s1,es+pretrained,2,65,3260,1.1509123790994766,65.0,65.0,0.06246149439418744,0.0024502529544453353,20,32,0.00551109854131937,69.63842380000278,0.8024691358024691,0.8024691358024691
reg3,60,reg3_m60_s1,es+pretrained,2,70,3510,1.1509123790994766,65.0,65.0,0.06246149439418752,0.0024502529544453075,20,31,0.005181726533919573,76.04394200001843,0.8024691358024691,0.8024691358024691
reg3,60,reg3_m60_s1,es+pretrained,2,75,3760,1.1509123790994766,65.0,65.0,0.06246149439418752,0.0024502529544453075,20,31,0.005702093709260225,82.42573029996129,0.8024691358024691,0.8024691358024691
reg3,60,reg3_m60_s1,es+pretrained,2,80,4010,1.1509123790994766,65.0,65.0,0.06246149439418744,0.0024502529544453353,20,32,0.006987317930907011,86.10655189998215,0.8024691358024691,0.8024691358024691
reg3,60,reg3_m60_s1,es+pretrained,2,85,4260,1.1509123790994766,65.0,65.0,0.06246149439418752,0.0024502529544453075,20,31,0.005579986609518528,92.5141173999873,0.8024691358024691,0.8024691358024691
reg3,60,reg3_m60_s1,es+pretrained,2,90,4510,1.1509123790994766,65.0,65.0,0.06246149439418744,0.0024502529544453353,20,32,0.003901940304785967,98.94622489996254,0.8024691358024691,0.8024691358024691
reg3,60,reg3_m60_s1,es+pretrained,2,95,4760,1.1509123790994766,65.0,65.0,0.06246149439418746,0.0024502529544453353,20,33,0.005259871017187834,102.72735890001059,0.8024691358024691,0.8024691358024691
reg3,60,reg3_m60_s1,es+pretrained,2,100,5010,1.1509123790994766,65.0,65.0,0.06246149439418744,0.0024502529544453353,20,32,0.00403460580855608,109.08532549999654,0.8024691358024691,0.8024691358024691
reg3,60,reg3_m60_s1,es+pretrained,2,105,5260,1.1509123790994766,65.0,65.0,0.06246149439418752,0.0024502529544453075,20,31,0.005210467614233494,115.47944139997708,0.8024691358024691,0.8024691358024691
reg3,60,reg3_m60_s1,es+pretrained,2,110,5510,1.1509123790994766,65.0,65.0,0.06246149439418736,0.0024502529544453144,20,31,0.004308268427848816,119.14668619999429,0.8024691358024691,0.8024691358024691
reg3,60,reg3_m60_s1,es+pretrained,2,115,5760,1.1566910800094703,65.0,65.0,0.06785060667461221,0.0005173685177130224,20,31,0.004153525456786156,125.54338539997116,0.8024691358024691,0.8024691358024691
reg3,60,reg3_m60_s1,es+pretrained,2,120,6010,1.1566910800094703,65.0,65.0,0.06785060667461218,0.0005173685177127761,20,31,0.004314001649618149,132.0080533999717,0.8024691358024691,0.8024691358024691
reg3,60,reg3_m60_s1,es+pretrained,2,125,6260,1.1566910800094703,65.0,65.0,0.0678506066746122,0.0005173685177128282,20,30,0.0036542450543493032,135.6475104999845,0.8024691358024691,0.8024691358024691
reg3,60,reg3_m60_s1,es+pretrained,2,130,6510,1.1566910800094703,65.0,65.0,0.06785060667461221,0.0005173685177129149,20,30,0.0034909688401967287,142.02432149997912,0.8024691358024691,0.8024691358024691
reg3,60,reg3_m60_s1,es+pretrained,2,135,6760,1.1604059812874645,65.0,65.0,0.0885245677792107,1.8978065825764334e-05,20,32,0.004247685894370079,148.49507259996608,0.8024691358024691,0.8024691358024691
reg3,60,reg3_m60_s1,es+pretrained,2,140,7010,1.1783019761900726,66.0,65.4,0.08506314016980934,0.0004734957401351658,20,32,0.003608935046941042,152.15960559999803,0.8148148148148148,0.8074074074074075
reg3,60,reg3_m60_s1,es+pretrained,2,145,7260,1.206606287820882,68.0,66.6,0.057135606446195294,0.00010805630739774488,20,28,0.00351770524866879,158.12357709999196,0.8395061728395061,0.8222222222222222
reg3,60,reg3_m60_s1,es+pretrained,2,150,7510,1.22063647249499,69.0,68.2,0.05959961513336717,0.0008519846049915188,20,30,0.0046420954167842865,164.08871009998256,0.8518518518518519,0.8419753086419753
reg3,60,reg3_m60_s1,es+pretrained,2,155,7760,1.256276687690289,71.0,69.2,0.057567162528768534,0.0008898447112146712,20,31,0.003175806486979127,167.5273636999773,0.8765432098765432,0.8543209876543211
reg3,60,reg3_m60_s1,es+pretrained,2,160,8010,1.256276687690289,71.0,70.2,0.05756716252876852,0.0008898447112145706,20,32,0.003345407545566559,173.4684142000042,0.8765432098765432,0.8666666666666667
reg3,60,reg3_m60_s1,es+pretrained,2,165,8260,1.273293270957657,73.0,71.2,0.0446815136875936,0.0008898447112145567,20,30,0.0047414302825927734,179.36558099999093,0.9012345679012346,0.8790123456790124
reg3,60,reg3_m60_s1,es+pretrained,2,170,8510,1.273293270957657,73.0,71.2,0.0446815136875936,0.0008898447112145567,20,30,0.005077211186289787,182.78741719998652,0.9012345679012346,0.8790123456790124
reg3,60,reg3_m60_s1,es+pretrained,2,175,8760,1.273293270957657,73.0,71.2,0.0446815136875936,0.0008898447112145567,20,30,0.0046899933367967606,188.89265539997723,0.9012345679012346,0.8790123456790124
reg3,60,reg3_m60_s1,es+pretrained,2,180,9010,1.273293270957657,73.0,71.4,0.0446815136875936,0.0008898447112145567,20,30,0.006316367536783218,194.88981429999694,0.9012345679012346,0.8814814814814815
reg3,60,reg3_m60_s1,es+pretrained,2,185,9260,1.273293270957657,73.0,72.8,0.0446815136875936,0.0008898447112145706,20,30,0.006214729510247707,198.33487269998295,0.9012345679012346,0.8987654320987654
reg3,60,reg3_m60_s1,es+pretrained,2,190,9510,1.273293270957657,73.0,73.0,0.044681513687593606,0.0008898447112146435,20,30,0.006192674394696951,204.36948180000763,0.9012345679012346,0.9012345679012346
reg3,60,reg3_m60_s1,es+pretrained,2,195,9760,1.273293270957657,73.0,73.0,0.044681513687593495,0.0008898447112145845,20,30,0.0055022588931024075,210.3842486999929,0.9012345679012346,0.9012345679012346
reg3,60,reg3_m60_s1,es+pretrained,2,200,10010,1.273293270957657,73.0,73.0,0.044681513687593585,0.0008898447112145706,20,30,0.007698279805481434,213.76631199999247,0.9012345679012346,0.9012345679012346
reg3,60,reg3_m60_s1,es+pretrained,2,205,10260,1.2982432348566793,74.0,73.1,0.05010232553956258,0.0008898447112147302,20,31,0.005833037663251162,219.66275399998995,0.9135802469135802,0.902469135802469
reg3,60,reg3_m60_s1,es+pretrained,2,210,10510,1.2982432348566793,74.0,73.4,0.050102325539562516,0.0008898447112147198,20,30,0.006053248420357704,225.66466860001674,0.9135802469135802,0.9061728395061729
reg3,60,reg3_m60_s1,es+pretrained,2,215,10760,1.2982432348566793,74.0,74.0,0.05010232553956262,0.0008898447112145359,20,32,0.005734320264309645,229.0904492000118,0.9135802469135802,0.9135802469135802
reg3,60,reg3_m60_s1,es+pretrained,2,220,11010,1.2982432348566793,74.0,74.0,0.050102325539562634,0.0008898447112146157,20,32,0.006060977466404438,235.28794309997465,0.9135802469135802,0.9135802469135802
reg3,60,reg3_m60_s1,es+pretrained,2,225,11260,1.2982432348566793,74.0,74.0,0.050102325539562675,0.0008898447112147302,20,30,0.005299798678606749,241.21696569997584,0.9135802469135802,0.9135802469135802
reg3,60,reg3_m60_s1,es+pretrained,2,230,11510,1.2982432348566793,74.0,74.0,0.050102325539562634,0.0008898447112146331,20,32,0.0059846569783985615,244.58966870000586,0.9135802469135802,0.9135802469135802
reg3,60,reg3_m60_s1,es+pretrained,2,235,11760,1.2982432348566793,74.0,74.0,0.0501023255395625,0.0008898447112147233,20,31,0.004987319465726614,250.4967542999657,0.9135802469135802,0.9135802469135802
reg3,60,reg3_m60_s1,es+pretrained,2,240,12010,1.2982432348566793,74.0,74.0,0.05010232553956263,0.0008898447112146227,20,32,0.005124236922711134,256.3492016000091,0.9135802469135802,0.9135802469135802
reg3,60,reg3_m60_s1,es+pretrained,2,245,12260,1.2982432348566793,74.0,74.0,0.05010232553956249,0.0008898447112146365,20,30,0.0054345387034118176,259.77738729998237,0.9135802469135802,0.9135802469135802
reg3,60,reg3_m60_s1,es+pretrained,2,250,12510,1.2982432348566793,74.0,74.0,0.05010232553956267,0.0008898447112146296,20,29,0.005608600098639727,265.65760410000803,0.9135802469135802,0.9135802469135802
reg3,60,reg3_m60_s1,es+pretrained,2,255,12760,1.2982432348566793,74.0,74.0,0.05010232553956258,0.0008898447112146018,20,29,0.006572667043656111,271.57972709997557,0.9135802469135802,0.9135802469135802
reg3,60,reg3_m60_s1,es+pretrained,2,260,13010,1.2982432348566793,74.0,74.0,0.05010232553956266,0.0008898447112145741,20,30,0.0050019496120512486,275.04795949999243,0.9135802469135802,0.9135802469135802
reg3,60,reg3_m60_s1,es+pretrained,2,265,13260,1.2982432348566793,74.0,74.0,0.05010232553956257,0.0008898447112145776,20,31,0.006654019933193922,280.94335039996076,0.9135802469135802,0.9135802469135802
reg3,60,reg3_m60_s1,es+pretrained,2,270,13510,1.2982432348566793,74.0,74.0,0.05010232553956251,0.0008898447112146574,20,31,0.006510055158287287,286.8451382999774,0.9135802469135802,0.9135802469135802
reg3,60,reg3_m60_s1,es+pretrained,2,275,13760,1.2982432348566793,74.0,74.0,0.05010232553956258,0.0008898447112146435,20,32,0.005385272204875946,290.2958997999667,0.9135802469135802,0.9135802469135802
reg3,60,reg3_m60_s1,es+pretrained,2,280,14010,1.2982432348566793,74.0,74.0,0.050102325539562564,0.0008898447112146018,20,30,0.004857746884226799,296.4806513999938,0.9135802469135802,0.9135802469135802
reg3,60,reg3_m60_s1,es+pretrained,2,285,14260,1.2982432348566793,74.0,74.0,0.05010232553956256,0.0008898447112147545,20,32,0.004668911918997765,302.92050309997285,0.9135802469135802,0.9135802469135802
reg3,60,reg3_m60_s1,es+pretrained,2,290,14510,1.2982432348566793,74.0,74.0,0.05010232553956262,0.0008898447112146331,20,33,0.004503270611166954,306.55112909997115,0.9135802469135802,0.9135802469135802
reg3,60,reg3_m60_s1,es+pretrained,2,295,14760,1.2982432348566793,74.0,74.0,0.05010232553956273,0.0008898447112144839,20,33,0.004176646936684847,312.9194056999986,0.9135802469135802,0.9135802469135802
reg3,60,reg3_m60_s1,es+pretrained,2,300,15010,1.2982432348566793,74.0,74.0,0.05010232553956254,0.0008898447112144839,20,32,0.004154356196522713,319.320859999978,0.9135802469135802,0.9135802469135802
reg3,60,reg3_m60_s1,es+pretrained,2,305,15260,1.2982432348566793,74.0,74.0,0.050102325539562634,0.000889844711214581,20,32,0.005750114563852549,323.04932059999555,0.9135802469135802,0.9135802469135802
reg3,60,reg3_m60_s1,es+pretrained,2,310,15510,1.2982432348566793,74.0,74.0,0.05010232553956254,0.0008898447112147823,20,31,0.00466944370418787,329.1537325999816,0.9135802469135802,0.9135802469135802
reg3,60,reg3_m60_s1,es+pretrained,2,315,15760,1.2982432348566793,74.0,74.0,0.05010232553956255,0.0008898447112147614,20,32,0.006665665656328201,335.0656893000123,0.9135802469135802,0.9135802469135802
reg3,60,reg3_m60_s1,es+pretrained,2,320,16010,1.2982432348566793,74.0,74.0,0.05010232553956255,0.0008898447112145602,20,33,0.004101490136235952,338.45801219996065,0.9135802469135802,0.9135802469135802
reg3,60,reg3_m60_s1,es+pretrained,2,325,16260,1.2982432348566793,74.0,74.0,0.050102325539562544,0.0008898447112146504,20,30,0.0057485150173306465,344.4013758999645,0.9135802469135802,0.9135802469135802
reg3,60,reg3_m60_s1,es+pretrained,2,330,16510,1.2982432348566793,74.0,74.0,0.05010232553956267,0.000889844711214522,20,33,0.00408715195953846,350.2365290999878,0.9135802469135802,0.9135802469135802
reg3,60,reg3_m60_s1,es+pretrained,2,335,16760,1.2982432348566793,74.0,74.0,0.05010232553956251,0.0008898447112147476,20,33,0.0043227882124483585,353.64531970000826,0.9135802469135802,0.9135802469135802
reg3,60,reg3_m60_s1,es+pretrained,2,340,17010,1.2982432348566793,74.0,74.0,0.050102325539562585,0.0008898447112146365,20,31,0.00348485866561532,359.5669208000181,0.9135802469135802,0.9135802469135802
reg3,60,reg3_m60_s1,es+pretrained,2,345,17260,1.2982432348566793,74.0,74.0,0.050102325539562675,0.0008898447112145845,20,30,0.004920496605336666,365.46523119998164,0.9135802469135802,0.9135802469135802
reg3,60,reg3_m60_s1,es+pretrained,2,350,17510,1.2982432348566793,74.0,74.0,0.050102325539562634,0.0008898447112145741,20,30,0.004089527763426304,368.91124559997115,0.9135802469135802,0.9135802469135802
reg3,60,reg3_m60_s1,es+pretrained,2,355,17760,1.2982432348566793,74.0,74.0,0.05010232553956257,0.0008898447112146539,20,30,0.003934972919523716,374.84587660001125,0.9135802469135802,0.9135802469135802
reg3,60,reg3_m60_s1,es+pretrained,2,360,18010,1.2982432348566793,74.0,74.0,0.05010232553956267,0.0008898447112144665,20,32,0.004981116391718388,380.78946940001333,0.9135802469135802,0.9135802469135802
reg3,60,reg3_m60_s1,es+pretrained,2,365,18260,1.2982432348566793,74.0,74.0,0.05010232553956254,0.000889844711214758,20,31,0.005431600380688906,384.14115340000717,0.9135802469135802,0.9135802469135802
reg3,60,reg3_m60_s1,es+pretrained,2,370,18510,1.2982432348566793,74.0,74.0,0.05010232553956257,0.0008898447112146296,20,30,0.004727596882730722,389.9402413999778,0.9135802469135802,0.9135802469135802
reg3,60,reg3_m60_s1,es+pretrained,2,375,18760,1.2982432348566793,74.0,74.0,0.05010232553956266,0.0008898447112146296,20,33,0.003360515693202615,395.80450059997384,0.9135802469135802,0.9135802469135802
reg3,60,reg3_m60_s1,es+pretrained,2,380,19010,1.2982432348566793,74.0,74.0,0.05010232553956265,0.00088984471121464,20,32,0.003947210963815451,399.22389700001804,0.9135802469135802,0.9135802469135802
reg3,60,reg3_m60_s1,es+pretrained,2,385,19260,1.2982432348566793,74.0,74.0,0.05010232553956266,0.0008898447112145672,20,32,0.002743729157373309,405.27063949999865,0.9135802469135802,0.9135802469135802
reg3,60,reg3_m60_s1,es+pretrained,2,390,19510,1.2982432348566793,74.0,74.0,0.05010232553956241,0.0008898447112148343,20,31,0.0035060462541878223,411.13325760001317,0.9135802469135802,0.9135802469135802
reg3,60,reg3_m60_s1,es+pretrained,2,395,19760,1.2982432348566793,74.0,74.0,0.05010232553956258,0.0008898447112146331,20,32,0.003928906749933958,414.52085239998996,0.9135802469135802,0.9135802469135802
reg3,60,reg3_m60_s1,es+pretrained,2,400,20010,1.2982432348566793,74.0,74.0,0.050102325539562634,0.0008898447112144353,20,32,0.0031922184862196445,420.42671739996877,0.9135802469135802,0.9135802469135802
reg3,60,reg3_m60_s1,es+transfer,0,0,10,0.6998357169175002,44.0,43.5,0.07304383663338695,0.00098649445651193,20,35,,0.03601209999760613,0.5432098765432098,0.5370370370370371
reg3,60,reg3_m60_s1,es+transfer,0,5,260,1.0440092712528113,58.0,56.2,0.07288542893283201,0.0006559839154165262,20,36,0.0070444135926663876,3.6497551999636926,0.7160493827160493,0.6938271604938272
reg3,60,reg3_m60_s1,es+transfer,0,10,510,1.1111504890776396,61.0,59.8,0.08695894436857149,0.0005871187914052219,20,37,0.01234414055943489,9.925507199950516,0.7530864197530864,0.7382716049382716
reg3,60,reg3_m60_s1,es+transfer,0,15,760,1.1413774541697985,64.0,62.8,0.06181160840781549,0.001580681477726123,20,37,0.013927345164120197,16.1252594999969,0.7901234567901234,0.7753086419753086
reg3,60,reg3_m60_s1,es+transfer,0,20,1010,1.172189320738733,63.0,63.5,0.1194794827350252,0.002280680267824794,20,36,0.014082694426178932,19.663739599986002,0.7777777777777778,0.7839506172839507
reg3,60,reg3_m60_s1,es+transfer,0,25,1260,1.239463828363335,66.0,65.1,0.1095704321862428,0.0044929755269492964,20,37,0.014336623251438141,25.921772599976975,0.8148148148148148,0.8037037037037036
